Time,Time,1 minute,0.000694444,1 hour,0.041666667,,,,,,,,,,
41559.56944,10/12/2013 13:40,,,,,,,,,,,,,,
41559.56944,10/12/2013 13:40,,,,,,,,,,,,,,
41559.56944,10/12/2013 13:40,,,,,,,,,,,,,,
41559.56944,10/12/2013 13:40,,,,,,,,,,,,,,
41559.56944,10/12/2013 13:40,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57014,10/12/2013 13:41,,,,,,,,,,,,,,
41559.57083,10/12/2013 13:42,,,,,,,,,,,,,,
41559.57083,10/12/2013 13:42,,,,,,,,,,,,,,
41559.57083,10/12/2013 13:42,,,,,,,,,,,,,,
41559.57083,10/12/2013 13:42,,,,,,,,,,,,,,
41559.57083,10/12/2013 13:42,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57153,10/12/2013 13:43,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57222,10/12/2013 13:44,,,,,,,,,,,,,,
41559.57292,10/12/2013 13:45,,,,,,,,,,,,,,
41559.57292,10/12/2013 13:45,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57361,10/12/2013 13:46,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.57431,10/12/2013 13:47,,,,,,,,,,,,,,
41559.575,10/12/2013 13:48,,,,,,,,,,,,,,
41559.575,10/12/2013 13:48,,,,,,,,,,,,,,
41559.575,10/12/2013 13:48,,,,,,,,,,,,,,
41559.575,10/12/2013 13:48,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57569,10/12/2013 13:49,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57639,10/12/2013 13:50,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57708,10/12/2013 13:51,,,,,,,,,,,,,,
41559.57778,10/12/2013 13:52,,,,,,,,,,,,,,
41559.57778,10/12/2013 13:52,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57847,10/12/2013 13:53,,,,,,,,,,,,,,
41559.57917,10/12/2013 13:54,,,,,,,,,,,,,,
41559.57917,10/12/2013 13:54,,,,,,,,,,,,,,
41559.57917,10/12/2013 13:54,,,,,,,,,,,,,,
41559.57917,10/12/2013 13:54,,,,,,,,,,,,,,
41559.57917,10/12/2013 13:54,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.57986,10/12/2013 13:55,,,,,,,,,,,,,,
41559.58056,10/12/2013 13:56,,,,,,,,,,,,,,
41559.58056,10/12/2013 13:56,,,,,,,,,,,,,,
41559.58056,10/12/2013 13:56,,,,,,,,,,,,,,
41559.58056,10/12/2013 13:56,,,,,,,,,,,,,,
41559.58056,10/12/2013 13:56,,,,,,,,,,,,,,
41559.58125,10/12/2013 13:57,,,,,,,,,,,,,,
41559.58125,10/12/2013 13:57,,,,,,,,,,,,,,
41559.58125,10/12/2013 13:57,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58194,10/12/2013 13:58,,,,,,,,,,,,,,
41559.58264,10/12/2013 13:59,,,,,,,,,,,,,,
41559.58264,10/12/2013 13:59,,,,,,,,,,,,,,
41559.58264,10/12/2013 13:59,,,,,,,,,,,,,,
41559.58264,10/12/2013 13:59,,,,,,,,,,,,,,
41559.58264,10/12/2013 13:59,,,,,,,,,,,,,,
41559.58333,10/12/2013 14:00,,,,,,,,,,,,,,
41559.58333,10/12/2013 14:00,,,,,,,,,,,,,,
41559.58333,10/12/2013 14:00,,,,,,,,,,,,,,
41559.58333,10/12/2013 14:00,,,,,,,,,,,,,,
41559.58333,10/12/2013 14:00,,,,,,,,,,,,,,
41559.58403,10/12/2013 14:01,,,,,,,,,,,,,,
41559.58403,10/12/2013 14:01,,,,,,,,,,,,,,
41559.58403,10/12/2013 14:01,,,,,,,,,,,,,,
41559.58403,10/12/2013 14:01,,,,,,,,,,,,,,
41559.58403,10/12/2013 14:01,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58472,10/12/2013 14:02,,,,,,,,,,,,,,
41559.58542,10/12/2013 14:03,,,,,,,,,,,,,,
41559.58542,10/12/2013 14:03,,,,,,,,,,,,,,
41559.58542,10/12/2013 14:03,,,,,,,,,,,,,,
41559.58542,10/12/2013 14:03,,,,,,,,,,,,,,
41559.58542,10/12/2013 14:03,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58611,10/12/2013 14:04,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.58681,10/12/2013 14:05,,,,,,,,,,,,,,
41559.5875,10/12/2013 14:06,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58819,10/12/2013 14:07,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58889,10/12/2013 14:08,,,,,,,,,,,,,,
41559.58958,10/12/2013 14:09,,,,,,,,,,,,,,
41559.58958,10/12/2013 14:09,,,,,,,,,,,,,,
41559.59028,10/12/2013 14:10,,,,,,,,,,,,,,
41559.59028,10/12/2013 14:10,,,,,,,,,,,,,,
41559.59028,10/12/2013 14:10,,,,,,,,,,,,,,
41559.59028,10/12/2013 14:10,,,,,,,,,,,,,,
41559.59028,10/12/2013 14:10,,,,,,,,,,,,,,
41559.59097,10/12/2013 14:11,,,,,,,,,,,,,,
41559.59097,10/12/2013 14:11,,,,,,,,,,,,,,
41559.59097,10/12/2013 14:11,,,,,,,,,,,,,,
41559.59097,10/12/2013 14:11,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59167,10/12/2013 14:12,,,,,,,,,,,,,,
41559.59236,10/12/2013 14:13,,,,,,,,,,,,,,
41559.59236,10/12/2013 14:13,,,,,,,,,,,,,,
41559.59236,10/12/2013 14:13,,,,,,,,,,,,,,
41559.59236,10/12/2013 14:13,,,,,,,,,,,,,,
41559.59236,10/12/2013 14:13,,,,,,,,,,,,,,
41559.59306,10/12/2013 14:14,,,,,,,,,,,,,,
41559.59306,10/12/2013 14:14,,,,,,,,,,,,,,
41559.59306,10/12/2013 14:14,,,,,,,,,,,,,,
41559.59306,10/12/2013 14:14,,,,,,,,,,,,,,
41559.59306,10/12/2013 14:14,,,,,,,,,,,,,,
41559.59375,10/12/2013 14:15,,,,,,,,,,,,,,
41559.59375,10/12/2013 14:15,,,,,,,,,,,,,,
41559.59375,10/12/2013 14:15,,,,,,,,,,,,,,
41559.59375,10/12/2013 14:15,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59444,10/12/2013 14:16,,,,,,,,,,,,,,
41559.59514,10/12/2013 14:17,,,,,,,,,,,,,,
41559.59514,10/12/2013 14:17,,,,,,,,,,,,,,
41559.59514,10/12/2013 14:17,,,,,,,,,,,,,,
41559.59583,10/12/2013 14:18,,,,,,,,,,,,,,
41559.59583,10/12/2013 14:18,,,,,,,,,,,,,,
41559.59583,10/12/2013 14:18,,,,,,,,,,,,,,
41559.59653,10/12/2013 14:19,,,,,,,,,,,,,,
41559.59653,10/12/2013 14:19,,,,,,,,,,,,,,
41559.59653,10/12/2013 14:19,,,,,,,,,,,,,,
41559.59722,10/12/2013 14:20,,,,,,,,,,,,,,
41559.59722,10/12/2013 14:20,,,,,,,,,,,,,,
41559.59722,10/12/2013 14:20,,,,,,,,,,,,,,
41559.59792,10/12/2013 14:21,,,,,,,,,,,,,,
41559.59792,10/12/2013 14:21,,,,,,,,,,,,,,
41559.59792,10/12/2013 14:21,,,,,,,,,,,,,,
41559.59861,10/12/2013 14:22,,,,,,,,,,,,,,
41559.59861,10/12/2013 14:22,,,,,,,,,,,,,,
41559.59861,10/12/2013 14:22,,,,,,,,,,,,,,
41559.59861,10/12/2013 14:22,,,,,,,,,,,,,,
41559.59861,10/12/2013 14:22,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.59931,10/12/2013 14:23,,,,,,,,,,,,,,
41559.6,10/12/2013 14:24,,,,,,,,,,,,,,
41559.6,10/12/2013 14:24,,,,,,,,,,,,,,
41559.6,10/12/2013 14:24,,,,,,,,,,,,,,
41559.60069,10/12/2013 14:25,,,,,,,,,,,,,,
41559.60069,10/12/2013 14:25,,,,,,,,,,,,,,
41559.60069,10/12/2013 14:25,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60139,10/12/2013 14:26,,,,,,,,,,,,,,
41559.60208,10/12/2013 14:27,,,,,,,,,,,,,,
41559.60208,10/12/2013 14:27,,,,,,,,,,,,,,
41559.60208,10/12/2013 14:27,,,,,,,,,,,,,,
41559.60208,10/12/2013 14:27,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60278,10/12/2013 14:28,,,,,,,,,,,,,,
41559.60347,10/12/2013 14:29,,,,,,,,,,,,,,
41559.60347,10/12/2013 14:29,,,,,,,,,,,,,,
41559.60347,10/12/2013 14:29,,,,,,,,,,,,,,
41559.60347,10/12/2013 14:29,,,,,,,,,,,,,,
41559.60347,10/12/2013 14:29,,,,,,,,,,,,,,
41559.60417,10/12/2013 14:30,,,,,,,,,,,,,,
41559.60417,10/12/2013 14:30,,,,,,,,,,,,,,
41559.60417,10/12/2013 14:30,,,,,,,,,,,,,,
41559.60417,10/12/2013 14:30,,,,,,,,,,,,,,
41559.60486,10/12/2013 14:31,,,,,,,,,,,,,,
41559.60486,10/12/2013 14:31,,,,,,,,,,,,,,
41559.60486,10/12/2013 14:31,,,,,,,,,,,,,,
41559.60486,10/12/2013 14:31,,,,,,,,,,,,,,
41559.60556,10/12/2013 14:32,,,,,,,,,,,,,,
41559.60556,10/12/2013 14:32,,,,,,,,,,,,,,
41559.60556,10/12/2013 14:32,,,,,,,,,,,,,,
41559.60556,10/12/2013 14:32,,,,,,,,,,,,,,
41559.60556,10/12/2013 14:32,,,,,,,,,,,,,,
41559.60625,10/12/2013 14:33,,,,,,,,,,,,,,
41559.60625,10/12/2013 14:33,,,,,,,,,,,,,,
41559.60625,10/12/2013 14:33,,,,,,,,,,,,,,
41559.60625,10/12/2013 14:33,,,,,,,,,,,,,,
41559.60625,10/12/2013 14:33,,,,,,,,,,,,,,
41559.60694,10/12/2013 14:34,,,,,,,,,,,,,,
41559.60694,10/12/2013 14:34,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60764,10/12/2013 14:35,,,,,,,,,,,,,,
41559.60833,10/12/2013 14:36,,,,,,,,,,,,,,
41559.60833,10/12/2013 14:36,,,,,,,,,,,,,,
41559.60833,10/12/2013 14:36,,,,,,,,,,,,,,
41559.60833,10/12/2013 14:36,,,,,,,,,,,,,,
41559.60833,10/12/2013 14:36,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60903,10/12/2013 14:37,,,,,,,,,,,,,,
41559.60972,10/12/2013 14:38,,,,,,,,,,,,,,
41559.60972,10/12/2013 14:38,,,,,,,,,,,,,,
41559.60972,10/12/2013 14:38,,,,,,,,,,,,,,
41559.60972,10/12/2013 14:38,,,,,,,,,,,,,,
41559.60972,10/12/2013 14:38,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61042,10/12/2013 14:39,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61111,10/12/2013 14:40,,,,,,,,,,,,,,
41559.61181,10/12/2013 14:41,,,,,,,,,,,,,,
41559.61181,10/12/2013 14:41,,,,,,,,,,,,,,
41559.61181,10/12/2013 14:41,,,,,,,,,,,,,,
41559.61181,10/12/2013 14:41,,,,,,,,,,,,,,
41559.61181,10/12/2013 14:41,,,,,,,,,,,,,,
41559.6125,10/12/2013 14:42,,,,,,,,,,,,,,
41559.6125,10/12/2013 14:42,,,,,,,,,,,,,,
41559.6125,10/12/2013 14:42,,,,,,,,,,,,,,
41559.6125,10/12/2013 14:42,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61319,10/12/2013 14:43,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61389,10/12/2013 14:44,,,,,,,,,,,,,,
41559.61458,10/12/2013 14:45,,,,,,,,,,,,,,
41559.61528,10/12/2013 14:46,,,,,,,,,,,,,,
41559.61528,10/12/2013 14:46,,,,,,,,,,,,,,
41559.61528,10/12/2013 14:46,,,,,,,,,,,,,,
41559.61597,10/12/2013 14:47,,,,,,,,,,,,,,
41559.61597,10/12/2013 14:47,,,,,,,,,,,,,,
41559.61597,10/12/2013 14:47,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61667,10/12/2013 14:48,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61736,10/12/2013 14:49,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61806,10/12/2013 14:50,,,,,,,,,,,,,,
41559.61875,10/12/2013 14:51,,,,,,,,,,,,,,
41559.61875,10/12/2013 14:51,,,,,,,,,,,,,,
41559.61944,10/12/2013 14:52,,,,,,,,,,,,,,
41559.61944,10/12/2013 14:52,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62014,10/12/2013 14:53,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62083,10/12/2013 14:54,,,,,,,,,,,,,,
41559.62153,10/12/2013 14:55,,,,,,,,,,,,,,
41559.62153,10/12/2013 14:55,,,,,,,,,,,,,,
41559.62153,10/12/2013 14:55,,,,,,,,,,,,,,
41559.62153,10/12/2013 14:55,,,,,,,,,,,,,,
41559.62222,10/12/2013 14:56,,,,,,,,,,,,,,
41559.62222,10/12/2013 14:56,,,,,,,,,,,,,,
41559.62222,10/12/2013 14:56,,,,,,,,,,,,,,
41559.62222,10/12/2013 14:56,,,,,,,,,,,,,,
41559.62222,10/12/2013 14:56,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62292,10/12/2013 14:57,,,,,,,,,,,,,,
41559.62361,10/12/2013 14:58,,,,,,,,,,,,,,
41559.62361,10/12/2013 14:58,,,,,,,,,,,,,,
41559.62361,10/12/2013 14:58,,,,,,,,,,,,,,
41559.62361,10/12/2013 14:58,,,,,,,,,,,,,,
41559.62361,10/12/2013 14:58,,,,,,,,,,,,,,
41559.62431,10/12/2013 14:59,,,,,,,,,,,,,,
41559.62431,10/12/2013 14:59,,,,,,,,,,,,,,
41559.62431,10/12/2013 14:59,,,,,,,,,,,,,,
41559.62431,10/12/2013 14:59,,,,,,,,,,,,,,
41559.625,10/12/2013 15:00,,,,,,,,,,,,,,
41559.625,10/12/2013 15:00,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62569,10/12/2013 15:01,,,,,,,,,,,,,,
41559.62639,10/12/2013 15:02,,,,,,,,,,,,,,
41559.62639,10/12/2013 15:02,,,,,,,,,,,,,,
41559.62708,10/12/2013 15:03,,,,,,,,,,,,,,
41559.62708,10/12/2013 15:03,,,,,,,,,,,,,,
